MARKET,TYPE,BRAND,MODEL,Sage Code,DESCRIPTION,SAMSUNG CODE,Color / SIM
WHOLE SALE,MOBILE,SAM Lat,S936 (S25+) 12+256GB,S936-SM-BL256DL,SM-S936BLBJTPA (S25+) 12+256GB ICYBLUEDS LATIN,SM-S936BLBJTPA,ICYBLUE
WHOLE SALE,MOBILE,SAM Lat,S931 (S25) 12+256GB,S931-SM-NV256DL,SM-S931BDBKTPA (S25) 12+256GB NAVY DS LATIN,SM-S931BDBKTPA,NAVY
WHOLE SALE,MOBILE,SAM Lat,S931 (S25) 12+256GB,S931-SM-MN256DL,SM-S931BLGKTPA (S25) 12+256GB MINT DS LATIN,SM-S931BLGKTPA,MINT
WHOLE SALE,MOBILE,SAM Lat,S721 (S24 FE) 8+512GB ,S721-SM-GR512DL,SM-S721BZAPTPA (S24 FE) Gray DS 8+512GB DS LATIN,SM-S721BZAPTPA,Gray
WHOLE SALE,MOBILE,SAM Lat,S936 (S25+) 12+256GB,S936-SM-SL256DL,SM-S936BZSJTPA (S25+) 12+256GB SILVER SHADOW LATIN,SM-S936BZSJTPA,SILVER SHADOW
ACCESSORY,CASE,SAM Lat,S25+  (S936) SILICONE CASE,S936-SM-CASE-BL,EF-PS936CNEGWW S25+ SILICONE CASE Blue,EF-PS936CNEGWW,Blue
WHOLE SALE,MOBILE,SAM Lat,S721 (S24 FE) 8+512GB ,S721-SM-BK512DL,SM-S721BZKPTPA (S24 FE) Black DS 8+512GB DS LATIN,SM-S721BZKPTPA,Black
ACCESSORY,Battery,SAM Lat,EB-P3400X Battery Pack(10Ah 25W PD)_P3400,P3400-S-BATPKBG,EB-P3400XUEGWW Battery Pack(10Ah 25W PD)_P3400 Beige,EB-P3400XUEGWW,Beige
WHOLE SALE,MOBILE,SAM Lat,S936 (S25+) 12+512GB,S936-SM-NV512DL,SM-S936BDBKTPA (S25+) 12+512GB Navy DS LATIN,SM-S936BDBKTPA,Navey
WHOLE SALE,MOBILE,SAM Lat,S936 (S25+) 12+512GB,S936-SM-MN512DL,SM-S936BLGKTPA (S25+) 12+512GB MINT DS LATIN,SM-S936BLGKTPA,Mint
WHOLE SALE,MOBILE,SAM Lat,S938 (S25 Ultra) 12+256GB,S938-SM-SB256DL,SM-S938BZBJTPA (S25 Ultra) 12+256GB TITANIUM SILVERBLUE DS LATIN,SM-S938BZBJTPA,TITANIUM SILVERBLUE
WHOLE SALE,MOBILE,SAM Lat,A366 (Galaxy A36 5G) 8+256GB DS,A366-SM-WT256DL,SM-A366EZAGTPA (Galaxy A36 5G) WHITE 8+256GB DS LATIN,SM-A366EZAGTPA,WHITE
WHOLE SALE,MOBILE,SAM Lat,A366 (Galaxy A36 5G) 8+128GB DS,A366-SM-BK128DL,SM-A366EZKDTPA (Galaxy A36 5G) BLACK 8+128GB DS LATIN,SM-A366EZKDTPA,BLACK
WHOLE SALE,MOBILE,SAM Lat,A366 (Galaxy A36 5G) 8+256GB DS,A366-SM-BK256DL,SM-A366EZKGTPA (Galaxy A36 5G) BLACK 8+256GB DS LATIN,SM-A366EZKGTPA,BLACK
WHOLE SALE,MOBILE,SAM Lat,A366 (Galaxy A36 5G) 8+128GB DS,A366-SM-WT128DL,SM-A366EZADTPA (Galaxy A36 5G) WHITE8+128GB DS LATIN,SM-A366EZADTPA,WHITE
WHOLE SALE,MOBILE,SAM Lat,A366 (Galaxy A36 5G) 8+128GB DS,A366-SM-GN128DL,SM-A366ELGDTPA (Galaxy A36 5G) GREN 8+128GB DS LATIN,SM-A366ELGDTPA,GREEN
WHOLE SALE,MOBILE,SAM Lat,A366 (Galaxy A36 5G) 8+128GB DS,A366-SM-VL128DL,SM-A366ELVDTPA (Galaxy A36 5G) VIOLET 8+128GB DS LATIN,SM-A366ELVDTPA,VIOLET
WHOLE SALE,MOBILE,SAM Lat,A366 (Galaxy A36 5G) 8+256GB DS,A366-SM-GN256DL,SM-A366ELGGTPA (Galaxy A36 5G) GREEN 8+256GB DS LATIN,SM-A366ELGGTPA,GREEN
WHOLE SALE,MOBILE,SAM Lat,A366 (Galaxy A36 5G) 8+256GB DS,A366-SM-VL256DL,SM-A366ELVGTPA (Galaxy A36 5G) VIOLET 8+256GB DS LATIN,SM-A366ELVGTPA,VIOLET
WHOLE SALE,MOBILE,SAM Lat,A566 (Galaxy A56 5G) 12+256GB DS,A566-SM-GR256DL,SM-A566EZADTPA (Galaxy A56 5G) GRAY 12+256GB DS LATIN,SM-A566EZADTPA,GRAY
WHOLE SALE,MOBILE,SAM Lat,A566 (Galaxy A56 5G) 8+128GB DS,A566-SM-PK128DL,SM-A566ELIATPA (Galaxy A56 5G) PINK 8+128GB DS LATIN,SM-A566ELIATPA,PINK
WHOLE SALE,MOBILE,SAM Lat,A566 (Galaxy A56 5G) 8+128GB DS,A566-SM-GR128DL,SM-A566EZAATPA (Galaxy A56 5G) GRAY 8+128GB DS LATIN,SM-A566EZAATPA,GRAY
WHOLE SALE,MOBILE,SAM Lat,A566 (Galaxy A56 5G) 8+128GB DS,A566-SM-GN128DL,SM-A566EZGATPA (Galaxy A56 5G) GREEN 8+128GB DS LATIN,SM-A566EZGATPA,GREEN
WHOLE SALE,MOBILE,SAM Lat,A566 (Galaxy A56 5G) 8+128GB DS,A566-SM-BK128DL,SM-A566EZKATPA (Galaxy A56 5G) BLACK 8+128GB DS LATIN,SM-A566EZKATPA,BLACK
WHOLE SALE,MOBILE,SAM Lat,A566 (Galaxy A56 5G) 12+256GB DS,A566-SM-BK256DL,SM-A566EZKDTPA (Galaxy A56 5G) BLACK 12+256GB DS LATIN,SM-A566EZKDTPA,BLACK
WHOLE SALE,MOBILE,SAM Lat,A566 (Galaxy A56 5G) 12+256GB DS,A566-SM-PK256DL,SM-A566ELIDTPA (Galaxy A56 5G) PINK 12+256GB DS LATIN,SM-A566ELIDTPA,PINK
WHOLE SALE,ACCESSORY,SAM Lat,T4511 45W Power Adapter (Flat Pin),T4511-S-45WADPT,EP-T4511XBEGCA 45W Power Adapter (Flat Pin) Black,EP-T4511XBEGCA,BLACK
WHOLE SALE,MOBILE,SAM Lat,S931 (S25) 12+128GB ,S931-SM-NV128DL,SM-S931BDBJTPA (S25) 12+128GB NAVY DS LATIN,SM-S931BDBJTPA,Navy
WHOLE SALE,MOBILE,SAM Lat,A266 (Galaxy A26 5G) 6+128GB DS,A266-SM-GN128DL,SM-A266MLGDTPA (Galaxy A26 5G) Light Green 6+128GB DS LATIN,SM-A266MLGDTPA,Light Green
WHOLE SALE,MOBILE,SAM Lat,A266 (Galaxy A26 5G) 8+256GB DS,A266-SM-GN256DL,SM-A266MLGHTPA (Galaxy A26 5G) Light Green 8+256GB DS LATIN,SM-A266MLGHTPA,Light Green
WHOLE SALE,MOBILE,SAM Lat,A266 (Galaxy A26 5G) 8+256GB DS,A266-SM-BK256DL,SM-A266MZKHTPA (Galaxy A26 5G) Black 8+256GB DS LATIN,SM-A266MZKHTPA,Black
WHOLE SALE,MOBILE,SAM Lat,A266 (Galaxy A26 5G) 6+128GB DS,A266-SM-WT128DL,SM-A266MZWDTPA (Galaxy A26 5G) White 6+128GB DS LATIN,SM-A266MZWDTPA,White
WHOLE SALE,MOBILE,SAM Lat,A266 (Galaxy A26 5G) 8+256GB DS,A266-SM-WT256DL,SM-A266MZWHTPA (Galaxy A26 5G) White 8+256GB DS LATIN,SM-A266MZWHTPA,White
WHOLE SALE,MOBILE,SAM Lat,A566 (Galaxy A56 5G) 12+256GB DS,A566-SM-GN256DL,SM-A566EZGDTPA (Galaxy A56 5G) Green 12+256GB DS LATIN,SM-A566EZGDTPA,Green
WHOLE SALE,MOBILE,SAM Lat,A266 (Galaxy A26 5G) 6+128GB DS,A266-SM-BK128DL,SM-A266MZKDTPA (Galaxy A26 5G) Black 6+128GB DS LATIN,SM-A266MZKDTPA,Black
WHOLE SALE,MOBILE,SAM Lat,S938 (S25 Ultra) 12+256GB,S938-SM-WS256DL,SM-S938BZSJTPA (S25 Ultra) 12+256GB TITANIUM WHITESILVER DS LATIN,SM-S938BZSJTPA,TITANIUM WHITESILVER
WHOLE SALE,MOBILE,SAM Lat,A065 (Galaxy A06) 4+128GB,SM-A065MLBGTPA,SM-A065MLBGTPA (Galaxy A06) BLUE 4+128GB DS LATIN,SM-A065MLBGTPA,BLUE
WHOLE SALE,MOBILE,SAM Lat,A065 (Galaxy A06) 4+64GB,SM-A065MLBDTPA,SM-A065MLBDTPA (Galaxy A06) BLUE 4+64GB DS LATIN,SM-A065MLBDTPA,Blue
WHOLE SALE,MOBILE,SAM Lat,A065 (Galaxy A06) 4+128GB,SM-A065MZKGTPA,SM-A065MZKGTPA (Galaxy A06) BLACK 4+128GB DS LATIN,SM-A065MZKGTPA,Black
WHOLE SALE,MOBILE,SAM Lat,A065 (Galaxy A06) 4+64GB,SM-A065MLGDTPA,SM-A065MLGDTPA (Galaxy A06) GREEN 4+64GB DS LATIN,SM-A065MLGDTPA,Green
WHOLE SALE,MOBILE,SAM Lat,A065 (Galaxy A06) 4+128GB,SM-A065MLGGTPA,SM-A065MLGGTPA (Galaxy A06) GREEN 4+128GB DS LATIN,SM-A065MLGGTPA,Green
WHOLE SALE,MOBILE,SAM Lat,A065 (Galaxy A06) 4+64GB,SM-A065MZKDTPA,SM-A065MZKDTPA (Galaxy A06) BLACK 4+64GB DS LATIN,SM-A065MZKDTPA,Black
WHOLE SALE,TABLET,SAM Lat,TAB X110 (Galaxy Tab A9) WIFI 4+64GB,SM-X110NZAAL15,SM-X110NZAAL15 (Galaxy Tab A9) WIFI 4+64GB Griphite / Gray LATIN,SM-X110NZAAL15,Gray
WHOLE SALE,TABLET,SAM Lat,TAB X110 (Galaxy Tab A9) WIFI 4+64GB,SM-X110NZSAL15,SM-X110NZSAL15 (Galaxy Tab A9) WIFI 4+64GB SILVER LATIN,SM-X110NZSAL15,Silver
WHOLE SALE,TABLET,SAM Lat,TAB X620 (Galaxy Tab S10 FE+) WIFI 8+128GB,X620-SM-BL128WF,SM-X620NLBATPA (Galaxy Tab S10 FE+) WIFI 8+128GB L.BLUE LATIN,SM-X620NLBATPA,light Blue
WHOLE SALE,TABLET,SAM Lat,TAB X620 (Galaxy Tab S10 FE+) WIFI 8+128GB,X620-SM-SL128WF,SM-X620NZSATPA (Galaxy Tab S10 FE+) WIFI 8+128GB SILVER LATIN,SM-X620NZSATPA,Silver
WHOLE SALE,MOBILE,SAM Lat,A366 (Galaxy A36 5G) 8+256GB DS,SM-A366ELGGTPA,SM-A366ELGGTPA (Galaxy A36 5G) GREEN 8+256GB DS LATIN,SM-A366ELGGTPA,GREEN
WHOLE SALE,MOBILE,SAM Lat,A566 (Galaxy A56 5G) 8+128GB DS,SM-A566EZKATPA,SM-A566EZKATPA (Galaxy A56 5G) BLACK 8+128GB DS LATIN,SM-A566EZKATPA,BLACK
WHOLE SALE,MOBILE,SAM Lat,A165 (Galaxy A16) 4+128GB,SM-A165MLGDTPA,SM-A165MLGDTPA (Galaxy A16) Green 4+128GB DS LATIN,SM-A165MLGDTPA,Green
WHOLE SALE,MOBILE,SAM Lat,A266 (Galaxy A26 5G) 8+256GB DS,SM-A266MLGHTPA,SM-A266MLGHTPA (Galaxy A26 5G) Light Green 8+256GB DS LATIN,SM-A266MLGHTPA,Light Green
WHOLE SALE,MOBILE,SAM Lat,A566 (Galaxy A56 5G) 8+128GB DS,SM-A566EZGATPA,SM-A566EZGATPA (Galaxy A56 5G) GREEN 8+128GB DS LATIN,SM-A566EZGATPA,GREEN
WHOLE SALE,MOBILE,SAM Lat,A165 (Galaxy A16) 6+128GB,SM-A165MLGGTPA,SM-A165MLGGTPA (Galaxy A16) Green 6+128GB DS LATIN,SM-A165MLGGTPA,Green
WHOLE SALE,MOBILE,SAM Lat,A566 (Galaxy A56 5G) 12+256GB DS,SM-A566EZADTPA,SM-A566EZADTPA (Galaxy A56 5G) GRAY 12+256GB DS LATIN,SM-A566EZADTPA,GRAY
WHOLE SALE,MOBILE,SAM Lat,A166 (Galaxy A16 5G) 8+256GB,SM-A166MZAITPA,SM-A166MZAITPA (Galaxy-A16 5G) Gray 8+256GB DS LATIN,SM-A166MZAITPA,GRAY
WHOLE SALE,MOBILE,SAM Lat,A166 (Galaxy A16 5G) 8+256GB,SM-A166MZKITPA,SM-A166MZKITPA (Galaxy-A16 5G) Black 8+256GB DS LATIN,SM-A166MZKITPA,BLACK
WHOLE SALE,MOBILE,SAM Lat,A166 (Galaxy A16 5G) 6+128GB,SM-A166MZKGTPA,SM-A166MZKGTPA (Galaxy-A16 5G) Black 6+128GB DS LATIN,SM-A166MZKGTPA,BLACK
WHOLE SALE,MOBILE,SAM Lat,A166 (Galaxy A16 5G) 8+256GB,SM-A166MLGITPA,SM-A166MLGITPA (Galaxy-A16 5G) Light Green 8+256GB DS LATIN,SM-A166MLGITPA,LIGHT GREEN
WHOLE SALE,MOBILE,SAM Lat,A166 (Galaxy A16 5G) 6+128GB,SM-A166MZAGTPA,SM-A166MZAGTPA (Galaxy-A16 5G) Gray 6+128GB DS LATIN,SM-A166MZAGTPA,GRAY
WHOLE SALE,MOBILE,SAM Lat,A566 (Galaxy A56 5G) 12+256GB DS,SM-A566ELIDTPA,SM-A566ELIDTPA (Galaxy A56 5G) PINK 12+256GB DS LATIN,SM-A566ELIDTPA,PINK
WHOLE SALE,MOBILE,SAM Lat,A566 (Galaxy A56 5G) 8+128GB DS,SM-A566EZAATPA,SM-A566EZAATPA (Galaxy A56 5G) GRAY 8+128GB DS LATIN,SM-A566EZAATPA,GRAY
WHOLE SALE,MOBILE,SAM Lat,A165 (Galaxy A16) 4+128GB,SM-A165MZKDTPA,SM-A165MZKDTPA (Galaxy A16) Black 4+128GB DS LATIN,SM-A165MZKDTPA,Black
WHOLE SALE,MOBILE,SAM Lat,A165 (Galaxy A16) 6+128GB,SM-A165MZKGTPA,SM-A165MZKGTPA (Galaxy A16) Black 6+128GB DS LATIN ,SM-A165MZKGTPA,Black
WHOLE SALE,MOBILE,SAM Lat,A266 (Galaxy A26 5G) 6+128GB DS,SM-A266MZKDTPA,SM-A266MZKDTPA (Galaxy A26 5G) Black 6+128GB DS LATIN,SM-A266MZKDTPA,Black
WHOLE SALE,MOBILE,SAM Lat,A266 (Galaxy A26 5G) 8+256GB DS,SM-A266MZKHTPA,SM-A266MZKHTPA (Galaxy A26 5G) Black 8+256GB DS LATIN,SM-A266MZKHTPA,Black
WHOLE SALE,MOBILE,SAM Lat,A566 (Galaxy A56 5G) 12+256GB DS,SM-A566EZGDTPA,SM-A566EZGDTPA (Galaxy A56 5G) Green 12+256GB DS LATIN,SM-A566EZGDTPA,Green
WHOLE SALE,MOBILE,SAM Lat,A566 (Galaxy A56 5G) 12+256GB DS,SM-A566EZKDTPA,SM-A566EZKDTPA (Galaxy A56 5G) BLACK 12+256GB DS LATIN,SM-A566EZKDTPA,BLACK
WHOLE SALE,MOBILE,SAM Lat,A165 (Galaxy A16) 4+128GB,SM-A165MZADTPA,SM-A165MZADTPA (Galaxy A16) Gray 4+128GB DS LATIN,SM-A165MZADTPA,Gray
WHOLE SALE,MOBILE,SAM Lat,A266 (Galaxy A26 5G) 8+256GB DS,SM-A266MZWHTPA,SM-A266MZWHTPA (Galaxy A26 5G) White 8+256GB DS LATIN,SM-A266MZWHTPA,White
WHOLE SALE,MOBILE,SAM Lat,S931 (S25) 12+128GB ,SM-S931BLBJTPA,SM-S931BLBJTPA (S25) 12+128GB ICYBLUE DS LATIN,SM-S931BLBJTPA,ICYBLUE
WHOLE SALE,MOBILE,SAM Lat,A055 (Galaxy A05) 4+128GB,SM-A055MZKGTPA,SM-A055MZKGTPA (Galaxy A05) BLACK 4+128GB DS LATIN,SM-A055MZKGTPA,Black
WHOLE SALE,MOBILE,SAM Lat,A055 (Galaxy A05) 4+64GB,SM-A055MZKDTPA,SM-A055MZKDTPA (Galaxy A05) BLACK 4+64GB DS LATIN,SM-A055MZKDTPA,Black
WHOLE SALE,MOBILE,SAM Lat,A055 (Galaxy A05) 4+128GB,SM-A055MLGGTPA,SM-A055MLGGTPA (Galaxy A05) LIGHT GREEN 4+128GB DS LATIN,SM-A055MLGGTPA,Green
WHOLE SALE,MOBILE,SAM Lat,A055 (Galaxy A05) 4+64GB,SM-A055MLGDTPA,SM-A055MLGDTPA (Galaxy A05) LIGHT GREEN 4+64GB DS LATIN,SM-A055MLGDTPA,Green
WHOLE SALE,MOBILE,SAM Lat,A055 (Galaxy A05) 4+128GB,SM-A055MZSGTPA,SM-A055MZSGTPA (Galaxy A05) SILVER 4+128GB DS LATIN,SM-A055MZSGTPA,Silver
WHOLE SALE,MOBILE,SAM Lat,A055 (Galaxy A05) 4+64GB,SM-A055MZSDTPA,SM-A055MZSDTPA (Galaxy A05) SILVER 4+64GB DS LATIN,SM-A055MZSDTPA,Silver
WHOLE SALE,TABLET,SAM Lat,TAB X210 (Galaxy Tab A9+) WIFI 4+64GB,SM-X210NZSATPA,SM-X210NZSATPA (Galaxy Tab A9+) WIFI 4+64GB Silver Latin,SM-X210NZSATPA,Silver
WHOLE SALE,TABLET,SAM Lat,TAB X210 (Galaxy Tab A9+) WIFI 4+64GB,SM-X210NZAATPA,SM-X210NZAATPA (Galaxy Tab A9+) WIFI 4+64GB GRAY Latin,SM-X210NZAATPA,Gray
WHOLE SALE,TABLET,SAM Lat,TAB X210 (Galaxy Tab A9+) WIFI 8+128GB,SM-X210NZAETPA,SM-X210NZAETPA (Galaxy Tab A9+) WIFI 8+128GB GRAY LATIN,SM-X210NZAETPA,Gray
WHOLE SALE,TABLET,SAM Lat,TAB X210 (Galaxy Tab A9+) WIFI 8+128GB,SM-X210NZSETPA,SM-X210NZSETPA (Galaxy Tab A9+) WIFI 8+128GB SILVER LATIN,SM-X210NZSETPA,Silver
ACCESSORY,CASE,SAM Lat,TAB X620 (S10FE+) Book Cover,BX620-S-KBCV-BL,"EF-BX620PBEGWW X620 Tab S10FE+ Book Cover, blue",EF-BX620PBEGWW,Blue
ACCESSORY,ACCESSORY,SAM Lat,"R390 Galaxy FIT 3 1.6""",SM-R390NZAALTA,SM-R390NZAALTA Galaxy FIT3 Gray,SM-R390NZAALTA,Gray
ACCESSORY,ACCESSORY,SAM Lat,"R390 Galaxy FIT 3 1.6""",SM-R390NIDALTA,SM-R390NIDALTA Galaxy FIT3 Pink Gold,SM-R390NIDALTA,Pink Gold
ACCESSORY,ACCESSORY,SAM Lat,"R390 Galaxy FIT 3 1.6""",SM-R390NZSALTA,SM-R390NZSALTA Galaxy FIT3 Silver,SM-R390NZSALTA,silver
WHOLE SALE,MOBILE,SAM Lat,S721 (S24 FE) 8+512GB ,S721-SM-BL512DL,SM-S721BLBPTPA (S24 FE) Blue DS 8+512GB DS LATIN,SM-S721BLBPTPA,Blue
WHOLE SALE,MOBILE,SAM Lat,S938 (S25 Ultra) 12+1TB,S938-SM-SB1TBDL,SM-S938BZBUTPA (S25 Ultra) 12+1TBGB TITANIUM SILVERBLUE DS LATIN,SM-S938BZBUTPA,TITANIUM SILVERBLUE
WHOLE SALE,MOBILE,SAM Lat,S938 (S25 Ultra) 12+1TB,S938-SM-BK1TBDL,SM-S938BZKUTPA (S25 Ultra) 12+1TB TITANIUM BLACK DS LATIN,SM-S938BZKUTPA,TITANIUM BLACK
WHOLE SALE,MOBILE,SAM Lat,S938 (S25 Ultra) 12+1TB,S938-SM-GR1TBDL,SM-S938BZTUTPA (S25 Ultra) 12+1TB TITANIUM GRAY DS LATIN,SM-S938BZTUTPA,TITANIUM GRAY
WHOLE SALE,MOBILE,SAM Lat,A165 (Galaxy A16) 8+256GB,A165-SM-BK256DL,SM-A165MZKITPA (Galaxy A16) Black 8+256GB DS LATIN,SM-A165MZKITPA,Black
WHOLE SALE,MOBILE,SAM Lat,A165 (Galaxy A16) 8+256GB,A165-SM-GN256DL,SM-A165MLGITPA (Galaxy A16) Green 8+256GB DS LATIN,SM-A165MLGITPA,Green
WHOLE SALE,MOBILE,SAM Lat,A165 (Galaxy A16) 8+256GB,A165-SM-GR256DL,SM-A165MZAITPA (Galaxy A16) Gray 8+256GB DS LATIN,SM-A165MZAITPA,Gray
WHOLE SALE,MOBILE,SAM Lat,F761 (Z Flip 7-FE) 8+256GB,F761-SM-BK256GT,SM-F761BZKKGTO (FLIP FE) BLACK 8+256GB DS LATIN GTO,SM-F761BZKKGTO,Black
WHOLE SALE,MOBILE,SAM Lat,F761 (Z Flip 7-FE) 8+256GB,F761-SM-WT256GT,SM-F761BZWKGTO (FLIP 7-FE) WHITE 8+256GB DS LATIN GTO,SM-F761BZWKGTO,White
WHOLE SALE,MOBILE,SAM Lat,F766 (Z Flip 7) 12+256GB,F766-SM-BS256GT,SM-F766BDBJGTO (Z FLIP 7)  BLUE SHADOW 12+256GB DS LATIN GTO,SM-F766BDBJGTO,BLUE SHADOW
WHOLE SALE,MOBILE,SAM Lat,F766 (Z Flip 7) 12+512GB,F766-SM-BS512GT,SM-F766BDBKGTO (Z FLIP 7)  BLUE SHADOW 12+512GB DS LATIN GTO,SM-F766BDBKGTO,BLUE SHADOW
WHOLE SALE,MOBILE,SAM Lat,F766 (Z Flip 7) 12+256GB,F766-SM-BK256GT,SM-F766BZKJGTO (Z FLIP 7) JETBLACK 12+256GB DS LATIN GTO,SM-F766BZKJGTO,JETBLACK
WHOLE SALE,MOBILE,SAM Lat,F766 (Z Flip 7) 12+512GB,F766-SM-BK512GT,SM-F766BZKKGTO (Z FLIP 7) JETBLACK 12+512GB DS LATIN GTO,SM-F766BZKKGTO,JETBLACK
WHOLE SALE,MOBILE,SAM Lat,F966 (Z Fold 7) 12+256GB,F966-SM-BS256GT,SM-F966BDBJGTO (Z FOLD 7)  BLUE SHADOW 12+256GB DS LATIN GTO,SM-F966BDBJGTO,BLUE SHADOW
WHOLE SALE,MOBILE,SAM Lat,F966 (Z Fold 7) 12+512GB,F966-SM-BS512GT,SM-F966BDBKGTO (Z FOLD 7)  BLUE SHADOW 12+512GB DS LATIN GTO,SM-F966BDBKGTO,BLUE SHADOW
WHOLE SALE,MOBILE,SAM Lat,F966 (Z Fold 7) 12+512GB,F966-SM-BK512GT,SM-F966BZKKGTO (Z FOLD 7) JETBLACK 12+512GB DS LATIN GTO,SM-F966BZKKGTO,JETBLACK
ACCESSORY,ACCESSORY,SAM Lat,L320 Galaxy Watch 8 (Fresh8-Small) 40mm,L320-S-WAT8GR40,SM-L320NDAALTA Galaxy Watch 8 40mm (Fresh8-Small) Dark Gray,SM-L320NDAALTA,DARK GRAY
ACCESSORY,ACCESSORY,SAM Lat,L330 Galaxy Watch 8 (Fresh8) 44mm,L330-S-WAT8GR44,SM-L330NDAALTA Galaxy Watch 8 44mm (Fresh8)  DARK GRAY,SM-L330NDAALTA,DARK GRAY
WHOLE SALE,MOBILE,SAM Lat,A176 (Galaxy A17 5G) 6+128GB,A176-SM-BK128GT,SM-A176BZKPGTO (Galaxy-A17 5G) Black 6+128GB DS LATIN GTO,SM-A176BZKPGTO,BLACK
WHOLE SALE,MOBILE,SAM Lat,A176 (Galaxy A17 5G) 6+128GB,A176-SM-GR128GT,SM-A176BZAPGTO (Galaxy-A17 5G) GRAY 6+128GB DS LATIN GTO,SM-A176BZAPGTO,GRAY
WHOLE SALE,MOBILE,SAM Lat,A176 (Galaxy A17 5G) 6+128GB,A176-SM-BL128GT,SM-A176BZBPGTO (Galaxy-A17 5G) BLUE 6+128GB DS LATIN GTO,SM-A176BZBPGTO,BLUE
WHOLE SALE,MOBILE,SAM Lat,A176 (Galaxy A17 5G) 8+256GB,A176-SM-BK256GT,SM-A176BZKQGTO (Galaxy-A17 5G) Black 8+256GB DS LATIN GTO,SM-A176BZKQGTO,BLACK
WHOLE SALE,MOBILE,SAM Lat,A176 (Galaxy A17 5G) 8+256GB,A176-SM-GR256GT,SM-A176BZAQGTO (Galaxy-A17 5G) GRAY 8+256GB DS LATIN GTO,SM-A176BZAQGTO,GRAY
WHOLE SALE,MOBILE,SAM Lat,A176 (Galaxy A17 5G) 8+256GB,A176-SM-BL256GT,SM-A176BZBQGTO (Galaxy-A17 5G) BLUE 8+256GB DS LATIN GTO,SM-A176BZBQGTO,BLUE
WHOLE SALE,MOBILE,SAM Lat,A075 (Galaxy A07) 4+64GB,A075-SM-BK64GT,SM-A075MZKDGTO (Galaxy A07) BLACK 4+64GB DS LATIN GTO,SM-A075MZKDGTO,BLACK
WHOLE SALE,MOBILE,SAM Lat,A075 (Galaxy A07) 4+64GB,A075-SM-VL64GT,SM-A075MLVDGTO (Galaxy A07) LIGHT VIOLET 4+64GB DS LATIN GTO,SM-A075MLVDGTO,Light Violet
WHOLE SALE,MOBILE,SAM Lat,A075 (Galaxy A07) 4+64GB,A075-SM-GN64GT,SM-A075MZGDGTO (Galaxy A07) GREEN 4+64GB DS LATIN GTO,SM-A075MZGDGTO,Green
WHOLE SALE,MOBILE,SAM Lat,A075 (Galaxy A07) 4+128GB,A075-SM-BK128GT,SM-A075MZKGGTO (Galaxy A07) BLACK 4+128GB DS LATIN GTO,SM-A075MZKGGTO,BLACK
WHOLE SALE,MOBILE,SAM Lat,A075 (Galaxy A07) 4+128GB,A075-SM-VL128GT,SM-A075MLVGGTO (Galaxy A07) LIGHT VIOLET 4+128GB DS LATIN GTO,SM-A075MLVGGTO,Light Violet
WHOLE SALE,MOBILE,SAM Lat,A075 (Galaxy A07) 4+128GB,A075-SM-GN128GT,SM-A075MZGGGTO (Galaxy A07) GREEN 4+128GB DS LATIN GTO,SM-A075MZGGGTO,Green
ACCESSORY,ACCESSORY,SAM Lat,L330 Galaxy Watch 8 (Fresh8) 44mm,L330-S-WAT8SL44,SM-L330NZSALTA Galaxy Watch8 44mm (Fresh8)  SILVER LATIN,SM-L330NZSALTA,Silver
ACCESSORY,ACCESSORY,SAM Lat,L500 Galaxy Watch 8 Classic 46mm,L500-SM-WAT8-BK,SM-L500NZKALTA  Galaxy Watch 8 Classic 46mm 2+64GB Black LATIN,SM-L500NZKALTA,Black
ACCESSORY,ACCESSORY,SAM Lat,L705F Watch Ultra,L705-S-WATUL-BL,SM-L705FZB1GTO Galaxy Watch Ultra BLUE GTO,SM-L705FZB1GTO,Blue
ACCESSORY,ACCESSORY,SAM Lat,L500 Galaxy Watch 8 Classic 46mm,L500-SM-WAT8-WT,SM-L500NZWALTA Galaxy Watch 8 Classic 46mm 2+64GB White LATIN,SM-L500NZWALTA,White
ACCESSORY,ACCESSORY,SAM Lat,L705F Watch Ultra,L705-S-WATUL-GR,SM-L705FZA1GTO Galaxy Watch Ultra GRAY GTO,SM-L705FZA1GTO,Gray
ACCESSORY,ACCESSORY,SAM Lat,L705F Watch Ultra,L705-S-WATUL-SL,SM-L705FZS1GTO Galaxy Watch Ultra SILVER GTO,SM-L705FZS1GTO,SILVER
WHOLE SALE,MOBILE,SAM Lat,A175 (Galaxy A17) 6+128GB,A175-SM-BK6128G,SM-A175FZKGGTO (Galaxy A17) BLACK 6+128GB DS LATIN GTO,SM-A175FZKGGTO,Black
WHOLE SALE,MOBILE,SAM Lat,A175 (Galaxy A17) 4+128GB,A175-SM-BK4128G,SM-A175FZKFGTO (Galaxy A17) BLACK 4+128GB DS LATIN GTO,SM-A175FZKFGTO,Black
WHOLE SALE,MOBILE,SAM Lat,A175 (Galaxy A17) 6+128GB,A175-SM-BL6128G,SM-A175FLBGGTO (Galaxy A17) LIGHT BLUE 6+128GB DS LATIN GTO,SM-A175FLBGGTO,Light Blue
WHOLE SALE,MOBILE,SAM Lat,G556 (Galaxy-Xcover7 ) 5G 6+128GB,G556-SM-BK128SL,SM-G556BZKDL15 (Galaxy-Xcover7) Black 6+128GB 5G SINGLE + eSIM LATIN,SM-G556BZKDL15,Black
